,date,city,newDeaths,deaths,newCases,totalCases
1043361,2022-07-06,Itatiba/SP,0,356,54,22457
1048958,2022-07-07,Itatiba/SP,0,356,58,22515
1054555,2022-07-08,Itatiba/SP,0,356,56,22571
1060152,2022-07-09,Itatiba/SP,0,356,62,22633
1065749,2022-07-10,Itatiba/SP,0,356,0,22633
385,2022-01-01,Atibaia/SP,0,289,0,12734
5981,2022-01-02,Atibaia/SP,0,289,0,12734
11577,2022-01-03,Atibaia/SP,0,289,0,12734
17173,2022-01-04,Atibaia/SP,0,289,0,12734
22769,2022-01-05,Atibaia/SP,0,289,0,12734
28365,2022-01-06,Atibaia/SP,0,289,0,12734
33961,2022-01-07,Atibaia/SP,0,289,0,12734
39557,2022-01-08,Atibaia/SP,0,289,0,12734
45153,2022-01-09,Atibaia/SP,0,289,0,12734
50749,2022-01-10,Atibaia/SP,0,289,0,12734
56345,2022-01-11,Atibaia/SP,0,289,0,12734
61941,2022-01-12,Atibaia/SP,0,289,0,12734
67537,2022-01-13,Atibaia/SP,0,289,0,12734
73133,2022-01-14,Atibaia/SP,0,289,0,12734
78729,2022-01-15,Atibaia/SP,0,289,0,12734
84326,2022-01-16,Atibaia/SP,0,289,0,12734
89922,2022-01-17,Atibaia/SP,0,289,0,12734
95518,2022-01-18,Atibaia/SP,0,289,0,12734
101114,2022-01-19,Atibaia/SP,0,289,0,12734
106710,2022-01-20,Atibaia/SP,0,289,0,12734
112306,2022-01-21,Atibaia/SP,0,289,0,12734
117902,2022-01-22,Atibaia/SP,0,289,0,12734
123498,2022-01-23,Atibaia/SP,0,289,0,12734
129094,2022-01-24,Atibaia/SP,0,289,0,12734
134690,2022-01-25,Atibaia/SP,0,289,0,12734
140286,2022-01-26,Atibaia/SP,0,289,0,12734
145882,2022-01-27,Atibaia/SP,0,289,0,12734
151478,2022-01-28,Atibaia/SP,0,289,0,12734
157074,2022-01-29,Atibaia/SP,0,289,0,12734
162670,2022-01-30,Atibaia/SP,0,289,0,12734
168266,2022-01-31,Atibaia/SP,0,289,0,12734
173862,2022-02-01,Atibaia/SP,0,289,0,12734
179458,2022-02-02,Atibaia/SP,0,289,0,12734
185054,2022-02-03,Atibaia/SP,0,289,0,12734
190650,2022-02-04,Atibaia/SP,0,289,0,12734
196246,2022-02-05,Atibaia/SP,0,289,0,12734
201842,2022-02-06,Atibaia/SP,0,289,0,12734
207438,2022-02-07,Atibaia/SP,0,289,0,12734
213034,2022-02-08,Atibaia/SP,0,289,0,12734
218630,2022-02-09,Atibaia/SP,0,289,0,12734
224226,2022-02-10,Atibaia/SP,0,289,0,12734
229822,2022-02-11,Atibaia/SP,0,289,0,12734
235418,2022-02-12,Atibaia/SP,0,289,0,12734
241014,2022-02-13,Atibaia/SP,0,289,0,12734
246610,2022-02-14,Atibaia/SP,0,289,0,12734
252206,2022-02-15,Atibaia/SP,0,289,0,12734
257802,2022-02-16,Atibaia/SP,0,289,0,12734
263398,2022-02-17,Atibaia/SP,0,289,0,12734
268994,2022-02-18,Atibaia/SP,0,289,0,12734
274590,2022-02-19,Atibaia/SP,0,289,0,12734
280186,2022-02-20,Atibaia/SP,0,289,0,12734
285782,2022-02-21,Atibaia/SP,0,289,0,12734
291379,2022-02-22,Atibaia/SP,0,289,0,12734
296975,2022-02-23,Atibaia/SP,0,289,0,12734
302571,2022-02-24,Atibaia/SP,0,289,0,12734
308167,2022-02-25,Atibaia/SP,0,289,0,12734
313763,2022-02-26,Atibaia/SP,0,289,0,12734
319359,2022-02-27,Atibaia/SP,0,289,0,12734
324955,2022-02-28,Atibaia/SP,0,289,0,12734
330551,2022-03-01,Atibaia/SP,0,289,0,12734
336147,2022-03-02,Atibaia/SP,0,289,0,12734
341743,2022-03-03,Atibaia/SP,0,289,0,12734
347339,2022-03-04,Atibaia/SP,0,289,0,12734
352935,2022-03-05,Atibaia/SP,0,289,0,12734
358531,2022-03-06,Atibaia/SP,0,289,0,12734
364127,2022-03-07,Atibaia/SP,0,289,0,12734
369723,2022-03-08,Atibaia/SP,0,289,0,12734
375319,2022-03-09,Atibaia/SP,0,289,0,12734
380915,2022-03-10,Atibaia/SP,0,289,0,12734
386511,2022-03-11,Atibaia/SP,0,289,0,12734
392107,2022-03-12,Atibaia/SP,0,289,0,12734
397703,2022-03-13,Atibaia/SP,0,289,0,12734
403299,2022-03-14,Atibaia/SP,0,289,0,12734
408895,2022-03-15,Atibaia/SP,0,289,0,12734
414491,2022-03-16,Atibaia/SP,0,289,0,12734
420087,2022-03-17,Atibaia/SP,0,289,0,12734
425683,2022-03-18,Atibaia/SP,0,289,0,12734
431279,2022-03-19,Atibaia/SP,0,289,0,12734
436875,2022-03-20,Atibaia/SP,0,289,0,12734
442471,2022-03-21,Atibaia/SP,0,289,0,12734
448067,2022-03-22,Atibaia/SP,0,289,0,12734
453663,2022-03-23,Atibaia/SP,0,289,0,12734
459259,2022-03-24,Atibaia/SP,0,289,0,12734
464855,2022-03-25,Atibaia/SP,0,289,0,12734
470452,2022-03-26,Atibaia/SP,0,289,0,12734
476049,2022-03-27,Atibaia/SP,0,289,0,12734
481646,2022-03-28,Atibaia/SP,0,289,0,12734
487243,2022-03-29,Atibaia/SP,0,289,0,12734
492840,2022-03-30,Atibaia/SP,0,289,0,12734
498437,2022-03-31,Atibaia/SP,0,289,0,12734
504034,2022-04-01,Atibaia/SP,0,289,0,12734
509631,2022-04-02,Atibaia/SP,0,289,0,12734
515228,2022-04-03,Atibaia/SP,0,289,0,12734
520825,2022-04-04,Atibaia/SP,0,289,0,12734
526422,2022-04-05,Atibaia/SP,0,289,0,12734
532019,2022-04-06,Atibaia/SP,0,289,0,12734
537616,2022-04-07,Atibaia/SP,0,289,0,12734
543213,2022-04-08,Atibaia/SP,0,289,0,12734
548810,2022-04-09,Atibaia/SP,0,289,0,12734
554407,2022-04-10,Atibaia/SP,0,289,0,12734
560004,2022-04-11,Atibaia/SP,0,289,0,12734
565601,2022-04-12,Atibaia/SP,0,289,0,12734
571198,2022-04-13,Atibaia/SP,0,289,0,12734
576795,2022-04-14,Atibaia/SP,0,289,0,12734
582392,2022-04-15,Atibaia/SP,0,289,0,12734
587989,2022-04-16,Atibaia/SP,0,289,0,12734
593586,2022-04-17,Atibaia/SP,0,289,0,12734
599183,2022-04-18,Atibaia/SP,0,289,0,12734
604780,2022-04-19,Atibaia/SP,0,289,0,12734
610377,2022-04-20,Atibaia/SP,0,289,0,12734
615974,2022-04-21,Atibaia/SP,0,289,0,12734
621571,2022-04-22,Atibaia/SP,0,289,0,12734
627168,2022-04-23,Atibaia/SP,0,289,0,12734
632765,2022-04-24,Atibaia/SP,0,289,0,12734
638362,2022-04-25,Atibaia/SP,0,289,0,12734
643959,2022-04-26,Atibaia/SP,0,289,0,12734
649556,2022-04-27,Atibaia/SP,0,289,0,12734
655153,2022-04-28,Atibaia/SP,0,289,0,12734
660750,2022-04-29,Atibaia/SP,0,289,0,12734
666347,2022-04-30,Atibaia/SP,0,289,0,12734
671944,2022-05-01,Atibaia/SP,0,289,0,12734
677541,2022-05-02,Atibaia/SP,0,289,0,12734
683138,2022-05-03,Atibaia/SP,0,289,0,12734
688735,2022-05-04,Atibaia/SP,0,289,0,12734
694332,2022-05-05,Atibaia/SP,0,289,0,12734
699929,2022-05-06,Atibaia/SP,0,289,0,12734
705526,2022-05-07,Atibaia/SP,0,289,0,12734
711123,2022-05-08,Atibaia/SP,0,289,0,12734
716720,2022-05-09,Atibaia/SP,0,289,0,12734
722317,2022-05-10,Atibaia/SP,0,289,0,12734
727914,2022-05-11,Atibaia/SP,0,289,0,12734
733511,2022-05-12,Atibaia/SP,0,289,0,12734
739108,2022-05-13,Atibaia/SP,0,289,0,12734
744705,2022-05-14,Atibaia/SP,0,289,0,12734
750302,2022-05-15,Atibaia/SP,0,289,0,12734
755899,2022-05-16,Atibaia/SP,0,289,0,12734
761496,2022-05-17,Atibaia/SP,0,289,0,12734
767093,2022-05-18,Atibaia/SP,0,289,0,12734
772690,2022-05-19,Atibaia/SP,0,289,0,12734
778287,2022-05-20,Atibaia/SP,0,289,0,12734
783884,2022-05-21,Atibaia/SP,0,289,0,12734
789481,2022-05-22,Atibaia/SP,0,289,0,12734
795078,2022-05-23,Atibaia/SP,0,289,0,12734
800675,2022-05-24,Atibaia/SP,0,289,0,12734
806272,2022-05-25,Atibaia/SP,0,289,0,12734
811869,2022-05-26,Atibaia/SP,0,289,0,12734
817466,2022-05-27,Atibaia/SP,0,289,0,12734
823063,2022-05-28,Atibaia/SP,0,289,0,12734
828660,2022-05-29,Atibaia/SP,0,289,0,12734
834257,2022-05-30,Atibaia/SP,0,289,0,12734
839854,2022-05-31,Atibaia/SP,0,289,0,12734
845451,2022-06-01,Atibaia/SP,0,289,0,12734
851048,2022-06-02,Atibaia/SP,0,289,0,12734
856645,2022-06-03,Atibaia/SP,0,289,0,12734
862242,2022-06-04,Atibaia/SP,0,289,0,12734
867839,2022-06-05,Atibaia/SP,0,289,0,12734
873436,2022-06-06,Atibaia/SP,0,289,0,12734
879033,2022-06-07,Atibaia/SP,0,289,0,12734
884630,2022-06-08,Atibaia/SP,0,289,0,12734
890227,2022-06-09,Atibaia/SP,0,289,0,12734
895824,2022-06-10,Atibaia/SP,0,289,0,12734
901421,2022-06-11,Atibaia/SP,0,289,0,12734
907018,2022-06-12,Atibaia/SP,0,289,0,12734
912615,2022-06-13,Atibaia/SP,0,289,0,12734
918212,2022-06-14,Atibaia/SP,0,289,0,12734
923809,2022-06-15,Atibaia/SP,0,289,0,12734
929406,2022-06-16,Atibaia/SP,0,289,0,12734
935003,2022-06-17,Atibaia/SP,0,289,0,12734
940600,2022-06-18,Atibaia/SP,0,289,0,12734
946197,2022-06-19,Atibaia/SP,0,289,0,12734
951794,2022-06-20,Atibaia/SP,0,289,0,12734
957391,2022-06-21,Atibaia/SP,0,289,0,12734
962988,2022-06-22,Atibaia/SP,0,289,0,12734
968585,2022-06-23,Atibaia/SP,0,289,0,12734
974182,2022-06-24,Atibaia/SP,0,289,0,12734
979779,2022-06-25,Atibaia/SP,0,289,0,12734
985376,2022-06-26,Atibaia/SP,0,289,0,12734
990973,2022-06-27,Atibaia/SP,0,289,0,12734
996570,2022-06-28,Atibaia/SP,0,289,0,12734
1002167,2022-06-29,Atibaia/SP,0,289,0,12734
1007764,2022-06-30,Atibaia/SP,0,289,0,12734
1013361,2022-07-01,Atibaia/SP,76,365,293,13027
1018958,2022-07-02,Atibaia/SP,1,366,7,13034
1024555,2022-07-03,Atibaia/SP,0,366,0,13034
1030152,2022-07-04,Atibaia/SP,0,366,0,13034
1035749,2022-07-05,Atibaia/SP,1,367,2,13036
1041346,2022-07-06,Atibaia/SP,1,368,7,13043
1046943,2022-07-07,Atibaia/SP,0,368,1,13044
1052540,2022-07-08,Atibaia/SP,0,368,1,13045
1058137,2022-07-09,Atibaia/SP,0,368,0,13045
1063734,2022-07-10,Atibaia/SP,0,368,0,13045
706,2022-01-01,Bragança Paulista/SP,0,590,0,23504
6302,2022-01-02,Bragança Paulista/SP,0,590,0,23504
11898,2022-01-03,Bragança Paulista/SP,0,590,0,23504
17494,2022-01-04,Bragança Paulista/SP,0,590,0,23504
23090,2022-01-05,Bragança Paulista/SP,0,590,0,23504
28686,2022-01-06,Bragança Paulista/SP,0,590,0,23504
34282,2022-01-07,Bragança Paulista/SP,0,590,0,23504
39878,2022-01-08,Bragança Paulista/SP,0,590,0,23504
45474,2022-01-09,Bragança Paulista/SP,0,590,0,23504
51070,2022-01-10,Bragança Paulista/SP,0,590,0,23504
56666,2022-01-11,Bragança Paulista/SP,0,590,0,23504
62262,2022-01-12,Bragança Paulista/SP,0,590,0,23504
67858,2022-01-13,Bragança Paulista/SP,0,590,0,23504
73454,2022-01-14,Bragança Paulista/SP,0,590,0,23504
79050,2022-01-15,Bragança Paulista/SP,0,590,0,23504
84647,2022-01-16,Bragança Paulista/SP,0,590,0,23504
90243,2022-01-17,Bragança Paulista/SP,0,590,0,23504
95839,2022-01-18,Bragança Paulista/SP,0,590,0,23504
101435,2022-01-19,Bragança Paulista/SP,0,590,0,23504
107031,2022-01-20,Bragança Paulista/SP,0,590,0,23504
112627,2022-01-21,Bragança Paulista/SP,0,590,0,23504
118223,2022-01-22,Bragança Paulista/SP,0,590,0,23504
123819,2022-01-23,Bragança Paulista/SP,0,590,0,23504
129415,2022-01-24,Bragança Paulista/SP,0,590,0,23504
135011,2022-01-25,Bragança Paulista/SP,0,590,0,23504
140607,2022-01-26,Bragança Paulista/SP,0,590,0,23504
146203,2022-01-27,Bragança Paulista/SP,0,590,0,23504
151799,2022-01-28,Bragança Paulista/SP,0,590,0,23504
157395,2022-01-29,Bragança Paulista/SP,0,590,0,23504
162991,2022-01-30,Bragança Paulista/SP,0,590,0,23504
168587,2022-01-31,Bragança Paulista/SP,0,590,0,23504
174183,2022-02-01,Bragança Paulista/SP,0,590,0,23504
179779,2022-02-02,Bragança Paulista/SP,0,590,0,23504
185375,2022-02-03,Bragança Paulista/SP,0,590,0,23504
190971,2022-02-04,Bragança Paulista/SP,0,590,0,23504
196567,2022-02-05,Bragança Paulista/SP,0,590,0,23504
202163,2022-02-06,Bragança Paulista/SP,0,590,0,23504
207759,2022-02-07,Bragança Paulista/SP,0,590,0,23504
213355,2022-02-08,Bragança Paulista/SP,0,590,0,23504
218951,2022-02-09,Bragança Paulista/SP,0,590,0,23504
224547,2022-02-10,Bragança Paulista/SP,0,590,0,23504
230143,2022-02-11,Bragança Paulista/SP,0,590,0,23504
235739,2022-02-12,Bragança Paulista/SP,0,590,0,23504
241335,2022-02-13,Bragança Paulista/SP,0,590,0,23504
246931,2022-02-14,Bragança Paulista/SP,0,590,0,23504
252527,2022-02-15,Bragança Paulista/SP,0,590,0,23504
258123,2022-02-16,Bragança Paulista/SP,0,590,0,23504
263719,2022-02-17,Bragança Paulista/SP,0,590,0,23504
269315,2022-02-18,Bragança Paulista/SP,0,590,0,23504
274911,2022-02-19,Bragança Paulista/SP,0,590,0,23504
280507,2022-02-20,Bragança Paulista/SP,0,590,0,23504
286103,2022-02-21,Bragança Paulista/SP,0,590,0,23504
291700,2022-02-22,Bragança Paulista/SP,0,590,0,23504
297296,2022-02-23,Bragança Paulista/SP,0,590,0,23504
302892,2022-02-24,Bragança Paulista/SP,0,590,0,23504
308488,2022-02-25,Bragança Paulista/SP,0,590,0,23504
314084,2022-02-26,Bragança Paulista/SP,0,590,0,23504
319680,2022-02-27,Bragança Paulista/SP,0,590,0,23504
325276,2022-02-28,Bragança Paulista/SP,0,590,0,23504
330872,2022-03-01,Bragança Paulista/SP,0,590,0,23504
336468,2022-03-02,Bragança Paulista/SP,0,590,0,23504
342064,2022-03-03,Bragança Paulista/SP,0,590,0,23504
347660,2022-03-04,Bragança Paulista/SP,0,590,0,23504
353256,2022-03-05,Bragança Paulista/SP,0,590,0,23504
358852,2022-03-06,Bragança Paulista/SP,0,590,0,23504
364448,2022-03-07,Bragança Paulista/SP,0,590,0,23504
370044,2022-03-08,Bragança Paulista/SP,0,590,0,23504
375640,2022-03-09,Bragança Paulista/SP,0,590,0,23504
381236,2022-03-10,Bragança Paulista/SP,0,590,0,23504
386832,2022-03-11,Bragança Paulista/SP,0,590,0,23504
392428,2022-03-12,Bragança Paulista/SP,0,590,0,23504
398024,2022-03-13,Bragança Paulista/SP,0,590,0,23504
403620,2022-03-14,Bragança Paulista/SP,0,590,0,23504
409216,2022-03-15,Bragança Paulista/SP,0,590,0,23504
414812,2022-03-16,Bragança Paulista/SP,0,590,0,23504
420408,2022-03-17,Bragança Paulista/SP,0,590,0,23504
426004,2022-03-18,Bragança Paulista/SP,0,590,0,23504
431600,2022-03-19,Bragança Paulista/SP,0,590,0,23504
437196,2022-03-20,Bragança Paulista/SP,0,590,0,23504
442792,2022-03-21,Bragança Paulista/SP,0,590,0,23504
448388,2022-03-22,Bragança Paulista/SP,0,590,0,23504
453984,2022-03-23,Bragança Paulista/SP,0,590,0,23504
459580,2022-03-24,Bragança Paulista/SP,0,590,0,23504
465176,2022-03-25,Bragança Paulista/SP,0,590,0,23504
470773,2022-03-26,Bragança Paulista/SP,0,590,0,23504
476370,2022-03-27,Bragança Paulista/SP,0,590,0,23504
481967,2022-03-28,Bragança Paulista/SP,0,590,0,23504
487564,2022-03-29,Bragança Paulista/SP,0,590,0,23504
493161,2022-03-30,Bragança Paulista/SP,0,590,0,23504
498758,2022-03-31,Bragança Paulista/SP,0,590,0,23504
504355,2022-04-01,Bragança Paulista/SP,0,590,0,23504
509952,2022-04-02,Bragança Paulista/SP,0,590,0,23504
515549,2022-04-03,Bragança Paulista/SP,0,590,0,23504
521146,2022-04-04,Bragança Paulista/SP,0,590,0,23504
526743,2022-04-05,Bragança Paulista/SP,0,590,0,23504
532340,2022-04-06,Bragança Paulista/SP,0,590,0,23504
537937,2022-04-07,Bragança Paulista/SP,0,590,0,23504
543534,2022-04-08,Bragança Paulista/SP,0,590,0,23504
549131,2022-04-09,Bragança Paulista/SP,0,590,0,23504
554728,2022-04-10,Bragança Paulista/SP,0,590,0,23504
560325,2022-04-11,Bragança Paulista/SP,0,590,0,23504
565922,2022-04-12,Bragança Paulista/SP,0,590,0,23504
571519,2022-04-13,Bragança Paulista/SP,0,590,0,23504
577116,2022-04-14,Bragança Paulista/SP,0,590,0,23504
582713,2022-04-15,Bragança Paulista/SP,0,590,0,23504
588310,2022-04-16,Bragança Paulista/SP,0,590,0,23504
593907,2022-04-17,Bragança Paulista/SP,0,590,0,23504
599504,2022-04-18,Bragança Paulista/SP,0,590,0,23504
605101,2022-04-19,Bragança Paulista/SP,0,590,0,23504
610698,2022-04-20,Bragança Paulista/SP,0,590,0,23504
616295,2022-04-21,Bragança Paulista/SP,0,590,0,23504
621892,2022-04-22,Bragança Paulista/SP,0,590,0,23504
627489,2022-04-23,Bragança Paulista/SP,0,590,0,23504
633086,2022-04-24,Bragança Paulista/SP,0,590,0,23504
638683,2022-04-25,Bragança Paulista/SP,0,590,0,23504
644280,2022-04-26,Bragança Paulista/SP,0,590,0,23504
649877,2022-04-27,Bragança Paulista/SP,0,590,0,23504
655474,2022-04-28,Bragança Paulista/SP,0,590,0,23504
661071,2022-04-29,Bragança Paulista/SP,0,590,0,23504
666668,2022-04-30,Bragança Paulista/SP,0,590,0,23504
672265,2022-05-01,Bragança Paulista/SP,0,590,0,23504
677862,2022-05-02,Bragança Paulista/SP,0,590,0,23504
683459,2022-05-03,Bragança Paulista/SP,0,590,0,23504
689056,2022-05-04,Bragança Paulista/SP,0,590,0,23504
694653,2022-05-05,Bragança Paulista/SP,0,590,0,23504
700250,2022-05-06,Bragança Paulista/SP,0,590,0,23504
705847,2022-05-07,Bragança Paulista/SP,0,590,0,23504
711444,2022-05-08,Bragança Paulista/SP,0,590,0,23504
717041,2022-05-09,Bragança Paulista/SP,0,590,0,23504
722638,2022-05-10,Bragança Paulista/SP,0,590,0,23504
728235,2022-05-11,Bragança Paulista/SP,0,590,0,23504
733832,2022-05-12,Bragança Paulista/SP,0,590,0,23504
739429,2022-05-13,Bragança Paulista/SP,0,590,0,23504
745026,2022-05-14,Bragança Paulista/SP,0,590,0,23504
750623,2022-05-15,Bragança Paulista/SP,0,590,0,23504
756220,2022-05-16,Bragança Paulista/SP,0,590,0,23504
761817,2022-05-17,Bragança Paulista/SP,0,590,0,23504
767414,2022-05-18,Bragança Paulista/SP,0,590,0,23504
773011,2022-05-19,Bragança Paulista/SP,0,590,0,23504
778608,2022-05-20,Bragança Paulista/SP,0,590,0,23504
784205,2022-05-21,Bragança Paulista/SP,0,590,0,23504
789802,2022-05-22,Bragança Paulista/SP,0,590,0,23504
795399,2022-05-23,Bragança Paulista/SP,0,590,0,23504
800996,2022-05-24,Bragança Paulista/SP,0,590,0,23504
806593,2022-05-25,Bragança Paulista/SP,0,590,0,23504
812190,2022-05-26,Bragança Paulista/SP,0,590,0,23504
817787,2022-05-27,Bragança Paulista/SP,0,590,0,23504
823384,2022-05-28,Bragança Paulista/SP,0,590,0,23504
828981,2022-05-29,Bragança Paulista/SP,0,590,0,23504
834578,2022-05-30,Bragança Paulista/SP,0,590,0,23504
840175,2022-05-31,Bragança Paulista/SP,0,590,0,23504
845772,2022-06-01,Bragança Paulista/SP,0,590,0,23504
851369,2022-06-02,Bragança Paulista/SP,0,590,0,23504
856966,2022-06-03,Bragança Paulista/SP,0,590,0,23504
862563,2022-06-04,Bragança Paulista/SP,0,590,0,23504
868160,2022-06-05,Bragança Paulista/SP,0,590,0,23504
873757,2022-06-06,Bragança Paulista/SP,0,590,0,23504
879354,2022-06-07,Bragança Paulista/SP,0,590,0,23504
884951,2022-06-08,Bragança Paulista/SP,0,590,0,23504
890548,2022-06-09,Bragança Paulista/SP,0,590,0,23504
896145,2022-06-10,Bragança Paulista/SP,0,590,0,23504
901742,2022-06-11,Bragança Paulista/SP,0,590,0,23504
907339,2022-06-12,Bragança Paulista/SP,0,590,0,23504
912936,2022-06-13,Bragança Paulista/SP,0,590,0,23504
918533,2022-06-14,Bragança Paulista/SP,0,590,0,23504
924130,2022-06-15,Bragança Paulista/SP,0,590,0,23504
929727,2022-06-16,Bragança Paulista/SP,0,590,0,23504
935324,2022-06-17,Bragança Paulista/SP,0,590,0,23504
940921,2022-06-18,Bragança Paulista/SP,0,590,0,23504
946518,2022-06-19,Bragança Paulista/SP,0,590,0,23504
952115,2022-06-20,Bragança Paulista/SP,0,590,0,23504
957712,2022-06-21,Bragança Paulista/SP,0,590,0,23504
963309,2022-06-22,Bragança Paulista/SP,0,590,0,23504
968906,2022-06-23,Bragança Paulista/SP,0,590,0,23504
974503,2022-06-24,Bragança Paulista/SP,0,590,0,23504
980100,2022-06-25,Bragança Paulista/SP,0,590,0,23504
985697,2022-06-26,Bragança Paulista/SP,0,590,0,23504
991294,2022-06-27,Bragança Paulista/SP,0,590,0,23504
996891,2022-06-28,Bragança Paulista/SP,0,590,0,23504
1002488,2022-06-29,Bragança Paulista/SP,0,590,0,23504
1008085,2022-06-30,Bragança Paulista/SP,0,590,0,23504
1013682,2022-07-01,Bragança Paulista/SP,38,628,11951,35455
1019279,2022-07-02,Bragança Paulista/SP,0,628,20,35475
1024876,2022-07-03,Bragança Paulista/SP,0,628,1,35476
1030473,2022-07-04,Bragança Paulista/SP,0,628,0,35476
1036070,2022-07-05,Bragança Paulista/SP,0,628,62,35538
1041667,2022-07-06,Bragança Paulista/SP,2,630,73,35611
1047264,2022-07-07,Bragança Paulista/SP,7,637,86,35697
1052861,2022-07-08,Bragança Paulista/SP,0,637,46,35743
1058458,2022-07-09,Bragança Paulista/SP,0,637,103,35846
1064055,2022-07-10,Bragança Paulista/SP,0,637,0,35846
2623,2022-01-01,Jundiaí/SP,0,1604,0,54912
8219,2022-01-02,Jundiaí/SP,0,1604,0,54912
13815,2022-01-03,Jundiaí/SP,0,1604,0,54912
19411,2022-01-04,Jundiaí/SP,0,1604,0,54912
25007,2022-01-05,Jundiaí/SP,0,1604,0,54912
30603,2022-01-06,Jundiaí/SP,0,1604,0,54912
36199,2022-01-07,Jundiaí/SP,0,1604,0,54912
41795,2022-01-08,Jundiaí/SP,0,1604,0,54912
47391,2022-01-09,Jundiaí/SP,0,1604,0,54912
52987,2022-01-10,Jundiaí/SP,0,1604,0,54912
58583,2022-01-11,Jundiaí/SP,0,1604,0,54912
64179,2022-01-12,Jundiaí/SP,0,1604,0,54912
69775,2022-01-13,Jundiaí/SP,0,1604,0,54912
75371,2022-01-14,Jundiaí/SP,0,1604,0,54912
80968,2022-01-15,Jundiaí/SP,0,1604,0,54912
86564,2022-01-16,Jundiaí/SP,0,1604,0,54912
92160,2022-01-17,Jundiaí/SP,0,1604,0,54912
97756,2022-01-18,Jundiaí/SP,0,1604,0,54912
103352,2022-01-19,Jundiaí/SP,0,1604,0,54912
108948,2022-01-20,Jundiaí/SP,0,1604,0,54912
114544,2022-01-21,Jundiaí/SP,0,1604,0,54912
120140,2022-01-22,Jundiaí/SP,0,1604,0,54912
125736,2022-01-23,Jundiaí/SP,0,1604,0,54912
131332,2022-01-24,Jundiaí/SP,0,1604,0,54912
136928,2022-01-25,Jundiaí/SP,0,1604,0,54912
142524,2022-01-26,Jundiaí/SP,0,1604,0,54912
148120,2022-01-27,Jundiaí/SP,0,1604,0,54912
153716,2022-01-28,Jundiaí/SP,0,1604,0,54912
159312,2022-01-29,Jundiaí/SP,0,1604,0,54912
164908,2022-01-30,Jundiaí/SP,0,1604,0,54912
170504,2022-01-31,Jundiaí/SP,0,1604,0,54912
176100,2022-02-01,Jundiaí/SP,0,1604,0,54912
181696,2022-02-02,Jundiaí/SP,0,1604,0,54912
187292,2022-02-03,Jundiaí/SP,0,1604,0,54912
192888,2022-02-04,Jundiaí/SP,0,1604,0,54912
198484,2022-02-05,Jundiaí/SP,0,1604,0,54912
204080,2022-02-06,Jundiaí/SP,0,1604,0,54912
209676,2022-02-07,Jundiaí/SP,0,1604,0,54912
215272,2022-02-08,Jundiaí/SP,0,1604,0,54912
220868,2022-02-09,Jundiaí/SP,0,1604,0,54912
226464,2022-02-10,Jundiaí/SP,0,1604,0,54912
232060,2022-02-11,Jundiaí/SP,0,1604,0,54912
237656,2022-02-12,Jundiaí/SP,0,1604,0,54912
243252,2022-02-13,Jundiaí/SP,0,1604,0,54912
248848,2022-02-14,Jundiaí/SP,0,1604,0,54912
254444,2022-02-15,Jundiaí/SP,0,1604,0,54912
260040,2022-02-16,Jundiaí/SP,0,1604,0,54912
265636,2022-02-17,Jundiaí/SP,0,1604,0,54912
271232,2022-02-18,Jundiaí/SP,0,1604,0,54912
276828,2022-02-19,Jundiaí/SP,0,1604,0,54912
282424,2022-02-20,Jundiaí/SP,0,1604,0,54912
288021,2022-02-21,Jundiaí/SP,0,1604,0,54912
293617,2022-02-22,Jundiaí/SP,0,1604,0,54912
299213,2022-02-23,Jundiaí/SP,0,1604,0,54912
304809,2022-02-24,Jundiaí/SP,0,1604,0,54912
310405,2022-02-25,Jundiaí/SP,0,1604,0,54912
316001,2022-02-26,Jundiaí/SP,0,1604,0,54912
321597,2022-02-27,Jundiaí/SP,0,1604,0,54912
327193,2022-02-28,Jundiaí/SP,0,1604,0,54912
332789,2022-03-01,Jundiaí/SP,0,1604,0,54912
338385,2022-03-02,Jundiaí/SP,0,1604,0,54912
343981,2022-03-03,Jundiaí/SP,0,1604,0,54912
349577,2022-03-04,Jundiaí/SP,0,1604,0,54912
355173,2022-03-05,Jundiaí/SP,0,1604,0,54912
360769,2022-03-06,Jundiaí/SP,0,1604,0,54912
366365,2022-03-07,Jundiaí/SP,0,1604,0,54912
371961,2022-03-08,Jundiaí/SP,0,1604,0,54912
377557,2022-03-09,Jundiaí/SP,0,1604,0,54912
383153,2022-03-10,Jundiaí/SP,0,1604,0,54912
388749,2022-03-11,Jundiaí/SP,0,1604,0,54912
394345,2022-03-12,Jundiaí/SP,0,1604,0,54912
399941,2022-03-13,Jundiaí/SP,0,1604,0,54912
405537,2022-03-14,Jundiaí/SP,0,1604,0,54912
411133,2022-03-15,Jundiaí/SP,0,1604,0,54912
416729,2022-03-16,Jundiaí/SP,0,1604,0,54912
422325,2022-03-17,Jundiaí/SP,0,1604,0,54912
427921,2022-03-18,Jundiaí/SP,0,1604,0,54912
433517,2022-03-19,Jundiaí/SP,0,1604,0,54912
